vgsales_ID,Game_Name,Release_Year,Genre,Publisher,Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
vgsales_ID_7297,Odin Sphere: Leifthrasir,2016,Role-Playing,Nippon Ichi Software,"PS4, PSV, PS3",0.09,0.08,0.18,0.05,0.39
vgsales_ID_7298,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2010,Adventure,Namco Bandai Games,DS,0,0,0.05,0,0.05
vgsales_ID_7299,Off Road Challenge,1998,Racing,GT Interactive,N64,0.27,0.06,0,0,0.34
vgsales_ID_7300,Off-Road Drive,2011,Racing,1C Company,PC,0,0.03,0,0.01,0.04
vgsales_ID_7301,Off-World Interceptor Extreme,1995,Racing,Crystal Dynamics,PS,0.09,0.06,0,0.01,0.17
vgsales_ID_7302,Ogre Battle 64: Person of Lordly Caliber,1999,Role-Playing,Nintendo,N64,0.1,0.02,0.25,0.04,0.41
vgsales_ID_7303,Ogre Battle Saga Episode Five: The March of the Black Queen,1996,Role-Playing,ArtDink,PS,0.06,0.04,0.09,0.01,0.2
vgsales_ID_7304,Ogre Battle Series: Tactics Ogre,1997,Role-Playing,Atlus,PS,0.04,0.03,0,0.01,0.08
vgsales_ID_7305,Oil Rush,2012,Strategy,Iceberg Interactive,PC,0,0.02,0,0,0.02
vgsales_ID_7306,Ojyousama Express,1998,Strategy,Media Works,"PS, SAT",0,0,0.09,0,0.09
vgsales_ID_7307,Okaeri! Chibi-Robo! Happy Richie Oosouji,2009,Adventure,Nintendo,DS,0,0,0.14,0,0.14
vgsales_ID_7308,Okage: Shadow King,2001,Role-Playing,Sony Computer Entertainment,PS2,0.14,0.11,0.08,0.04,0.36
vgsales_ID_7309,Okami,2006,Action,Capcom,PS2,0.11,0.03,0.15,0.34,0.63
vgsales_ID_7310,Okami,2008,Action,Capcom,Wii,0.45,0.1,0.04,0.05,0.64
vgsales_ID_7311,Okami,2012,Action,Capcom,PS3,0,0,0.14,0,0.14
vgsales_ID_7312,OkamiDen,2010,Adventure,Capcom,DS,0.25,0.07,0.13,0.03,0.48
vgsales_ID_7313,Okashi na Shima no Peter Pan: Sweet Never Land,2011,Adventure,Quinrose,PSP,0,0,0.02,0,0.02
vgsales_ID_7314,Olympic Hockey 98,1998,Sports,GT Interactive,N64,0.05,0.01,0,0,0.06
vgsales_ID_7315,Olympic Soccer: Atlanta 1996,1996,Sports,U.S. Gold,PS,0.03,0.02,0,0,0.05
vgsales_ID_7316,Olympic Summer Games: Atlanta 1996,1996,Sports,U.S. Gold,PS,0.06,0.04,0,0.01,0.1
vgsales_ID_7317,Omega Boost,1999,Shooter,Sony Computer Entertainment,PS,0.17,0.11,0.2,0.03,0.52
vgsales_ID_7318,Omega Labyrinth,2015,Role-Playing,D3Publisher,PSV,0,0,0.05,0,0.05
vgsales_ID_7319,Omega Quintet,2014,Role-Playing,Compile Heart,PS4,0,0,0.02,0,0.02
vgsales_ID_7320,Omerta: City of Gangsters,2011,Simulation,Konami Digital Entertainment,"PS3, X360",0.94,0.69,0,0.23,1.86
vgsales_ID_7321,One Piece Mansion,2001,Action,Capcom,PS,0.01,0.01,0,0,0.02
vgsales_ID_7322,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,2008,Adventure,Namco Bandai Games,Wii,0,0.07,0.19,0.01,0.28
vgsales_ID_7323,One Piece Unlimited Cruise 2: Awakening of a Hero,2009,Action,Namco Bandai Games,Wii,0,0.1,0.17,0.02,0.29
vgsales_ID_7324,One Piece Unlimited Cruise SP,2011,Action,Namco Bandai Games,3DS,0,0,0.3,0,0.3
vgsales_ID_7325,One Piece: Burning Blood,2016,Fighting,Namco Bandai Games,"PS4, PSV, XOne",0.13,0.12,0.14,0.05,0.43
vgsales_ID_7326,One Piece: Daikaizoku Coliseum,2016,Fighting,Namco Bandai Games,3DS,0,0,0.01,0,0.01
vgsales_ID_7327,One Piece: Gear Spirit,2007,Fighting,Namco Bandai Games,DS,0,0,0.08,0,0.08
vgsales_ID_7328,One Piece: Gigant Battle 2 Shin Sekai,2011,Fighting,Namco Bandai Games,DS,0,0,0.35,0,0.35
vgsales_ID_7329,One Piece: Gigant Battle!,2010,Fighting,Namco Bandai Games,DS,0,0,0.36,0,0.36
vgsales_ID_7330,One Piece: Grand Battle!,2001,Fighting,Atari,PS,0,0,0.46,0.03,0.49
vgsales_ID_7331,One Piece: Pirate Warriors,2012,Action,Namco Bandai Games,PS3,0.01,0.24,0.86,0.09,1.2
vgsales_ID_7332,One Piece: Pirate Warriors 2,2013,Action,Namco Bandai Games,"PS3, PSV",0,0.2,0.54,0.07,0.81
vgsales_ID_7333,One Piece: Pirate Warriors 3,2015,Action,Namco Bandai Games,"PS4, PS3, PSV",0.08,0.38,0.42,0.08,0.96
vgsales_ID_7334,One Piece: Romance Dawn - Bouken no Yoake,2012,Fighting,Namco Bandai Games,PSP,0,0,0.32,0,0.32
vgsales_ID_7335,One Piece: Romance Dawn - Bouken no Yoake,2013,Fighting,Namco Bandai Games,3DS,0,0,0.08,0,0.08
vgsales_ID_7336,One Piece: Super Grand Battle! X,2014,Fighting,Namco Bandai Games,3DS,0,0,0.12,0,0.12
vgsales_ID_7337,One Piece: Unlimited Adventure,2007,Adventure,Namco Bandai Games,Wii,0.07,0,0.11,0.01,0.19
vgsales_ID_7338,One Piece: Unlimited World Red,2013,Action,Namco Bandai Games,3DS,0.05,0.04,0.28,0.01,0.38
vgsales_ID_7339,One Piece: Unlimited World Red,2014,Action,Namco Bandai Games,"PS3, PSV, WiiU",0.15,0.2,0.12,0.08,0.54
vgsales_ID_7340,Onechanbara Special,2011,Action,D3Publisher,PSP,0,0,0.02,0,0.02
vgsales_ID_7341,Onechanbara Z Kagura,2012,Action,D3Publisher,X360,0,0,0.03,0,0.03
vgsales_ID_7342,Onechanbara Z Kagura,2013,Action,D3Publisher,PS3,0,0,0.03,0,0.03
vgsales_ID_7343,Onechanbara Z2: Chaos,2014,Action,Nippon Ichi Software,PS4,0.13,0.02,0.04,0.04,0.24
vgsales_ID_7344,Onechanbara: Bikini Samurai Squad,2006,Action,D3Publisher,X360,0.11,0.01,0,0.01,0.13
vgsales_ID_7345,Onechanbara: Bikini Zombie Slayers,2008,Action,D3Publisher,Wii,0.11,0,0,0.01,0.12
vgsales_ID_7346,Oni,2001,Action,Take-Two Interactive,PS2,0.26,0.2,0,0.07,0.53
vgsales_ID_7347,Onigokko! Portable,2013,Adventure,Alchemist,PSP,0,0,0.01,0,0.01
vgsales_ID_7348,Onimusha 2: Samurai's Destiny,2002,Adventure,Capcom,PS2,0.62,0.44,1.06,0.13,2.25
vgsales_ID_7349,Onimusha 3: Demon Siege,2004,Action,Capcom,PS2,0.37,0.47,0.54,0.07,1.45
vgsales_ID_7350,Onimusha Essentials,2008,Action,Capcom,PS2,0.07,0.05,0,0.02,0.14
vgsales_ID_7351,Onimusha Tactics,2003,Strategy,Capcom,GBA,0.06,0.02,0,0,0.08
vgsales_ID_7352,Onimusha: Blade Warriors,2003,Fighting,Capcom,PS2,0.06,0.05,0,0.02,0.12
vgsales_ID_7353,Onimusha: Dawn of Dreams,2006,Action,Capcom,PS2,0.15,0.12,0.34,0.04,0.64
vgsales_ID_7354,Onimusha: Warlords,2001,Action,Virgin Interactive,PS2,0.99,0.48,1.09,0.14,2.7
vgsales_ID_7355,Online Chess Kingdoms,2006,Misc,Konami Digital Entertainment,PSP,0.01,0,0,0,0.02
vgsales_ID_7356,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,2012,Adventure,D3Publisher,3DS,0,0,0.03,0,0.03
vgsales_ID_7357,Onsei Kanjou Sokuteiki: Kokoro Scan,2007,Misc,Sega,DS,0,0,0.04,0,0.04
vgsales_ID_7358,Ontamarama,2007,Action,Atlus,DS,0.05,0,0,0,0.05
vgsales_ID_7359,Ookami Kakushi,2009,Action,Konami Digital Entertainment,PSP,0,0,0.04,0,0.04
vgsales_ID_7360,Ookami to Koushinryou: Boku to Horo no Ichinen,2008,Adventure,ASCII Media Works,DS,0,0,0.04,0,0.04
vgsales_ID_7361,Ookami to Koushinryou: Omiowataru Kaze,2009,Adventure,ASCII Media Works,DS,0,0,0.02,0,0.02
vgsales_ID_7362,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,2007,Sports,Marvelous Interactive,DS,0,0,0.03,0,0.03
vgsales_ID_7363,Open Season,2006,Platform,Ubisoft,"GC, DS, X360, PSP, Wii, PS2",0.49,0.04,0,0.04,0.6
vgsales_ID_7364,Operation Abyss: New Tokyo Legacy,2014,Role-Playing,Nippon Ichi Software,PSV,0.04,0.01,0.06,0.02,0.13
vgsales_ID_7365,Operation Armored Liberty,2003,Action,Majesco Entertainment,GBA,0.19,0.07,0,0,0.27
vgsales_ID_7366,Operation Darkness,2007,Role-Playing,Success,X360,0.07,0,0,0,0.07
vgsales_ID_7367,Operation Flashpoint: Dragon Rising,2009,Shooter,Codemasters,"X360, PS3, PC",0.6,0.94,0.07,0.28,1.9
vgsales_ID_7368,Operation Flashpoint: Elite,2005,Shooter,Codemasters,XB,0.03,0.01,0,0,0.04
vgsales_ID_7369,Operation Flashpoint: Red River,2011,Shooter,Codemasters,"PS3, X360, PC",0.17,0.34,0.08,0.09,0.69
vgsales_ID_7370,Operation: Vietnam,2007,Shooter,Majesco Entertainment,DS,0.06,0,0,0,0.07
vgsales_ID_7371,Opoona,2007,Role-Playing,Tecmo Koei,Wii,0.08,0,0.01,0.01,0.1
vgsales_ID_7372,Option Tuning Car Battle,1998,Racing,MTO,PS,0,0,0.09,0.01,0.1
vgsales_ID_7373,Orcs & Elves,2007,Role-Playing,Electronic Arts,DS,0.06,0,0,0.01,0.06
vgsales_ID_7374,Order Up!,2008,Misc,Zoo Digital Publishing,Wii,0.19,0.01,0,0.02,0.22
vgsales_ID_7375,Order Up!!,2011,Action,Funbox Media,"PS3, 3DS",0.04,0.02,0,0.01,0.07
vgsales_ID_7376,Order of War,2009,Strategy,Square Enix,PC,0,0.01,0,0,0.02
vgsales_ID_7377,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,2013,Simulation,Namco Bandai Games,PS3,0,0,0.04,0,0.04
vgsales_ID_7378,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,2011,Adventure,Banpresto,PSP,0,0,0.15,0,0.15
vgsales_ID_7379,Ore no Shikabane o Koete Yuke,2011,Role-Playing,Sony Computer Entertainment,PSP,0,0,0.2,0,0.2
vgsales_ID_7380,Ore no Yome: Anata Dake no Hanayome,2010,Adventure,Idea Factory,X360,0,0,0.02,0,0.02
vgsales_ID_7381,Ore wa Shoujo Mangaka,2012,Action,Giza10,PSP,0,0,0.02,0,0.02
vgsales_ID_7382,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,2011,Action,Namco Bandai Games,DS,0,0,0.05,0,0.05
vgsales_ID_7383,Orega Kantoku Da! Gekitou Pennant Race,2000,Sports,Enix Corporation,PS2,0,0,0.08,0,0.08
vgsales_ID_7384,Oreshika: Tainted Bloodlines,2014,Role-Playing,Sony Computer Entertainment,PSV,0,0,0.15,0,0.15
vgsales_ID_7385,Original Frisbee Disc Sports: Ultimate & Golf,2007,Action,"Destination Software, Inc",DS,0.01,0,0,0,0.01
vgsales_ID_7386,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,2011,Role-Playing,Hudson Soft,DS,0,0,0.03,0,0.03
vgsales_ID_7387,Orphen: Scion of Sorcery,2000,Role-Playing,Activision,PS2,0.15,0.12,0,0.04,0.31
vgsales_ID_7388,Oshare Majo Love and Berry: DS Collection,2006,Misc,Sega,DS,0,0,1.01,0,1.01
vgsales_ID_7389,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,2008,Misc,Sega,DS,0,0,0.02,0,0.02
vgsales_ID_7390,Osu! Tatakae! Ouendan,2005,Misc,Nintendo,DS,0,0,0.06,0,0.06
vgsales_ID_7391,Otogi 2: Immortal Warriors,2003,Action,Sega,XB,0.04,0.01,0,0,0.05
vgsales_ID_7392,Otogi: Myth of Demons,2002,Action,Sega,XB,0.08,0.02,0.03,0,0.13
vgsales_ID_7393,Otogirisou,1992,Adventure,ChunSoft,SNES,0,0,0.16,0,0.16
vgsales_ID_7394,Otoko Yukaku,2015,Action,D3Publisher,PSV,0,0,0.02,0,0.02
vgsales_ID_7395,Otome wa Oanesama Boku ni Koi Shiteru Portable,2010,Adventure,Alchemist,PSP,0,0,0.02,0,0.02
vgsales_ID_7396,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,2011,Adventure,Alchemist,PSP,0,0,0.03,0,0.03
vgsales_ID_7397,Otomedius Gorgeous,2008,Shooter,Konami Digital Entertainment,X360,0,0,0.03,0,0.03
vgsales_ID_7398,Otometeki Koi Kakumei * Love Revo,2006,Adventure,Interchannel,PS2,0,0,0.03,0,0.03
vgsales_ID_7399,Otometeki Koi Kakumei * Love Revo! Portable,2010,Adventure,Idea Factory,PSP,0,0,0.02,0,0.02
vgsales_ID_7400,Otometeki Koi Kakumei * Love Revo!! DS,2008,Adventure,GungHo,DS,0,0,0.02,0,0.02
vgsales_ID_7401,Otona no Renai Shousetsu: Harlequin Selection,2010,Misc,Nintendo,DS,0,0,0.02,0,0.02
vgsales_ID_7402,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,2012,Action,Konami Digital Entertainment,PSV,0,0,0.04,0,0.04
vgsales_ID_7403,Ouchi Mainichi Tamagotchi,2012,Action,Namco Bandai Games,3DS,0,0,0.09,0,0.09
vgsales_ID_7404,Ouka Sengoku Portable,2012,Adventure,Alchemist,PSP,0,0,0.01,0,0.01
vgsales_ID_7405,Oumagatoki: Kaidan Romance,2012,Action,Quinrose,PSP,0,0,0.03,0,0.03
vgsales_ID_7406,Our House,2009,Strategy,Majesco Entertainment,DS,0.15,0,0,0.01,0.16
vgsales_ID_7407,Ouran Koukou Host Bu,2007,Adventure,Idea Factory,PS2,0,0,0.02,0,0.02
vgsales_ID_7408,OutRun 2,2004,Racing,Sega,XB,0.11,0.03,0,0.01,0.14
vgsales_ID_7409,OutRun 2006: Coast 2 Coast,2006,Racing,Sega,"PS2, PSP",0.05,0.02,0.01,0.01,0.09
vgsales_ID_7410,Outdoors Unleashed: Africa 3D,2011,Sports,Mastiff,3DS,0.01,0,0,0,0.01
vgsales_ID_7411,Outdoors Unleashed: Alaska 3D,2011,Sports,Mastiff,3DS,0.01,0,0,0,0.01
vgsales_ID_7412,Outlaw Golf,2002,Sports,TDK Mediactive,"XB, GC",0.28,0.08,0,0.01,0.37
vgsales_ID_7413,Outlaw Golf 2,2004,Sports,Global Star,"PS2, XB",0.32,0.18,0,0.06,0.56
vgsales_ID_7414,Outlaw Golf: Nine Holes of Christmas,2002,Sports,Simon & Schuster Interactive,XB,0.08,0.02,0,0,0.11
vgsales_ID_7415,Outlaw Tennis,2005,Sports,Global Star,"PS2, XB",0.07,0.04,0,0.01,0.12
vgsales_ID_7416,Outlaw Volleyball,2003,Sports,TDK Mediactive,XB,0.19,0.06,0,0.01,0.26
vgsales_ID_7417,Outlaw Volleyball Remixed,2004,Sports,Global Star,PS2,0.02,0.01,0,0,0.04
vgsales_ID_7418,Over G Fighters,2006,Simulation,Ubisoft,X360,0.19,0.01,0,0.02,0.22
vgsales_ID_7419,Over the Hedge,2006,Platform,Activision,"PS2, GC, DS, GBA, XB",1.23,0.19,0,0.1,1.54
vgsales_ID_7420,Over the Hedge: Hammy Goes Nuts!,2006,Platform,Activision,"DS, PSP",0.17,0,0,0.01,0.18
vgsales_ID_7421,OverBlood,1996,Action,Electronic Arts,PS,0.05,0.04,0.21,0.02,0.32
vgsales_ID_7422,OverBlood 2,1998,Action,Evolution Games,PS,0,0,0.06,0,0.07
vgsales_ID_7423,Overlord,2007,Strategy,Codemasters,"X360, PC",0.34,0.05,0.01,0.03,0.42
vgsales_ID_7424,Overlord II,2009,Action,Codemasters,"X360, PS3, PC",0.26,0.32,0,0.1,0.67
vgsales_ID_7425,Overlord: Dark Legend,2009,Action,Codemasters,Wii,0.12,0.22,0,0.04,0.38
vgsales_ID_7426,Overlord: Minions,2009,Puzzle,Codemasters,DS,0.07,0,0,0.01,0.07
vgsales_ID_7427,Overlord: Raising Hell,2008,Action,Codemasters,PS3,0.07,0.04,0,0.02,0.13
vgsales_ID_7428,Overwatch,2016,Shooter,Activision,"PS4, XOne, PC",1.38,1.11,0.14,0.38,3.01
vgsales_ID_7429,Oyaku de Asoberu DS Ehon: Ukkari Penelope,2008,Simulation,Tecmo Koei,DS,0,0,0.02,0,0.02
vgsales_ID_7430,Ozzy & Drix,2003,Platform,Midway Games,GBA,0.01,0,0,0,0.02
vgsales_ID_7431,P.N.03 - Product Number Three,2003,Shooter,Capcom,GC,0.06,0.02,0,0,0.08
vgsales_ID_7432,P.T.O. IV: Pacific Theater of Operations,2002,Strategy,Tecmo Koei,PS2,0.04,0.03,0,0.01,0.08
vgsales_ID_7433,PAC-MAN and the Ghostly Adventures,2013,Platform,Namco Bandai Games,"3DS, PS3, X360, WiiU",0.16,0.12,0,0.03,0.31
vgsales_ID_7434,PANGYA: Fantasy Golf,2009,Sports,Takara Tomy,PSP,0.09,0,0.04,0.01,0.14
vgsales_ID_7435,PBR: Out of the Chute,2008,Sports,Crave Entertainment,"PS2, Wii",0.22,0.08,0,0.04,0.33
vgsales_ID_7436,PC Engine Best Collection: Tengai Makyou Collection,2008,Role-Playing,Hudson Soft,PSP,0,0,0.02,0,0.02
vgsales_ID_7437,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,2008,Adventure,Hudson Soft,PSP,0,0,0.01,0,0.01
vgsales_ID_7438,PD Ultraman Battle Collection 64,1999,Strategy,Namco Bandai Games,N64,0,0,0.04,0,0.04
vgsales_ID_7439,PDC World Championship Darts 2008,2008,Sports,Oxygen Interactive,Wii,0.02,0.21,0,0.01,0.24
vgsales_ID_7440,PDC World Championship Darts 2009,2009,Sports,Oxygen Interactive,Wii,0,0.02,0,0,0.02
vgsales_ID_7441,PDC World Championship Darts: Pro Tour,2010,Sports,O-Games,"PS3, Wii, X360",0,0.21,0,0.04,0.24
vgsales_ID_7442,PES 2009: Pro Evolution Soccer,2008,Sports,Konami Digital Entertainment,"PS2, PS3, X360",0.37,2.17,0.69,2.4,5.61
vgsales_ID_7443,PES 2009: Pro Evolution Soccer,2009,Sports,Konami Digital Entertainment,Wii,0.09,0.26,0.05,0.05,0.45
vgsales_ID_7444,PGA European Tour,2000,Sports,Infogrames,N64,0.01,0,0,0,0.01
vgsales_ID_7445,PGA Tour 96,1995,Sports,Electronic Arts,PS,0.13,0.09,0,0.02,0.24
vgsales_ID_7446,PGA Tour 97,1996,Sports,Electronic Arts,PS,0.16,0.11,0,0.02,0.29
vgsales_ID_7447,PGR3 - Project Gotham Racing 3,2005,Racing,Microsoft Game Studios,X360,0.49,0.03,0.03,0.05,0.6
vgsales_ID_7448,PGR4 - Project Gotham Racing 4,2007,Racing,Microsoft Game Studios,X360,0.48,1.29,0.02,0.25,2.05
vgsales_ID_7449,PGR: Project Gotham Racing 2,2003,Racing,Microsoft Game Studios,XB,0.97,0.59,0.04,0.07,1.67
vgsales_ID_7450,PO'ed,1996,Shooter,Time Warner Interactive,PS,0.02,0.01,0,0,0.04
vgsales_ID_7451,PQ2: Practical Intelligence Quotient,2006,Puzzle,D3Publisher,PSP,0.04,0,0,0,0.05
vgsales_ID_7452,PQ: Practical Intelligence Quotient,2005,Puzzle,D3Publisher,PSP,0.07,0,0,0.01,0.08
vgsales_ID_7453,PaRappa The Rapper,1996,Misc,Sony Computer Entertainment,PS,0.26,0.16,1.46,0.03,1.92
vgsales_ID_7454,PaRappa The Rapper,2006,Misc,Sony Computer Entertainment,PSP,0.1,0,0.02,0.01,0.14
vgsales_ID_7455,PaRappa The Rapper 2,2001,Misc,Sony Computer Entertainment,PS2,0.07,0.05,0,0.02,0.14
vgsales_ID_7456,Pac 'n Roll,2005,Platform,Namco Bandai Games,DS,0.09,0,0.02,0.01,0.11
vgsales_ID_7457,Pac-Man,1982,Puzzle,Atari,2600,7.28,0.45,0,0.08,7.81
vgsales_ID_7458,Pac-Man,1984,Puzzle,Namco Bandai Games,NES,0.27,0.08,0.85,0.02,1.22
vgsales_ID_7459,Pac-Man & Galaga Dimensions,2011,Misc,Namco Bandai Games,3DS,0.1,0.04,0.04,0.01,0.19
vgsales_ID_7460,Pac-Man All-Stars,2011,Fighting,Namco Bandai Games,PS3,0.2,0.08,0.04,0.04,0.35
vgsales_ID_7461,Pac-Man Collection,2001,Puzzle,Atari,GBA,2.07,0.77,0.05,0.05,2.94
vgsales_ID_7462,Pac-Man Fever,2001,Misc,Sony Computer Entertainment,PS2,0.25,0.2,0,0.07,0.51
vgsales_ID_7463,Pac-Man Party,2010,Misc,Namco Bandai Games,Wii,0.47,0.09,0.01,0.04,0.61
vgsales_ID_7464,Pac-Man Party 3D,2011,Misc,Namco Bandai Games,3DS,0.09,0.04,0,0.01,0.15
vgsales_ID_7465,Pac-Man Pinball Advance,2005,Misc,Zoo Digital Publishing,GBA,0.08,0.03,0,0,0.11
vgsales_ID_7466,Pac-Man Player's Choice Bundle,2003,Misc,Namco Bandai Games,GC,0.48,0.12,0,0.02,0.62
vgsales_ID_7467,Pac-Man Power Pack,2008,Misc,Namco Bandai Games,PS2,0.04,0.03,0,0.01,0.08
vgsales_ID_7468,Pac-Man World,1998,Action,Namco Bandai Games,PS,1.21,0.14,0.1,0.04,1.5
vgsales_ID_7469,Pac-Man World 2,2002,Action,Namco Bandai Games,"PS2, XB",1.62,0.16,0,0.23,2
vgsales_ID_7470,Pac-Man World 2,2002,Action,Nintendo,GC,0.28,0.07,0,0.01,0.37
vgsales_ID_7471,Pac-Man World 2,2005,Action,Zoo Digital Publishing,GBA,0.08,0.03,0,0,0.11
vgsales_ID_7472,Pac-Man World 3,2005,Platform,Namco Bandai Games,"PS2, DS, XB, GC, PSP",0.51,0.14,0,0.06,0.71
vgsales_ID_7473,Pac-Man World Rally,2006,Racing,Namco Bandai Games,"GC, PSP, PS2",0.11,0.03,0,0,0.14
vgsales_ID_7474,Pac-Man and the Ghostly Adventures 2,2014,Adventure,Namco Bandai Games,"X360, PS3, 3DS, WiiU",0.18,0.16,0,0.05,0.37
vgsales_ID_7475,Pac-Man: Adventures in Time,2006,Fighting,Sony Computer Entertainment,PSP,0.76,1.1,0.12,0.65,2.63
vgsales_ID_7476,Pac-Pix,2005,Puzzle,Namco Bandai Games,DS,0.16,0,0.1,0.01,0.27
vgsales_ID_7477,Pachi-Slot Aruze Oukoku 2,1999,Misc,Aruze Corp,PS,0,0,0.5,0.04,0.54
vgsales_ID_7478,Pachi-Slot Aruze Oukoku 3,2000,Misc,Aruze Corp,PS,0,0,0.1,0.01,0.11
vgsales_ID_7479,Pachi-Slot Aruze Oukoku 4,2000,Misc,Aruze Corp,PS,0,0,0.49,0.03,0.53
vgsales_ID_7480,Pachi-Slot Higrashi no Naku Koro ni Matsuri,2010,Misc,Alchemist,PS2,0,0,0.02,0,0.02
vgsales_ID_7481,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,1998,Misc,Syscom,PS,0,0,0.15,0.01,0.16
vgsales_ID_7482,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",2002,Misc,Media Entertainment,PS2,0,0,0.01,0,0.01
vgsales_ID_7483,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,2006,Misc,Irem Software Engineering,PS2,0,0,0.06,0,0.06
vgsales_ID_7484,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,2007,Misc,Irem Software Engineering,PS2,0,0,0.05,0,0.05
vgsales_ID_7485,PachiPara 15: Super Umi Monogatari in Okinawa 2,2010,Misc,Irem Software Engineering,PS3,0,0,0.02,0,0.02
vgsales_ID_7486,PachiPara 3D,2011,Misc,Irem Software Engineering,3DS,0,0,0.02,0,0.02
vgsales_ID_7487,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,2012,Action,Irem Software Engineering,3DS,0,0,0.02,0,0.02
vgsales_ID_7488,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,2008,Misc,Hackberry,PS2,0,0,0.03,0,0.03
vgsales_ID_7489,Pachinko Kaou: Misora Hibari,2007,Misc,Hackberry,PS2,0,0,0.02,0,0.02
vgsales_ID_7490,Pachinko Wars II,1993,Misc,Coconuts Japan,SNES,0,0,0.05,0,0.05
vgsales_ID_7491,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,2007,Misc,Hackberry,PS2,0,0,0.09,0,0.09
vgsales_ID_7492,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2007,Misc,Hackberry,PS2,0,0,0.03,0,0.03
vgsales_ID_7493,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,2007,Misc,Hackberry,PS2,0,0,0.08,0,0.08
vgsales_ID_7494,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,2008,Misc,Hackberry,PS2,0,0,0.05,0,0.05
vgsales_ID_7495,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,2010,Misc,Hackberry,PS2,0,0,0.01,0,0.01
vgsales_ID_7496,Pacific Liberator,2009,Action,Zoo Games,Wii,0.03,0,0,0,0.03
vgsales_ID_7497,Paddington: Adventures in London,2015,Puzzle,Koch Media,3DS,0,0.04,0,0,0.04
vgsales_ID_7498,Painkiller,2004,Shooter,DreamCatcher Interactive,PC,0,0.02,0,0,0.02
vgsales_ID_7499,Painkiller: Hell & Damnation,2013,Shooter,Nordic Games,"PS3, X360",0.02,0.03,0,0.01,0.06
vgsales_ID_7500,Painkiller: Hell Wars,2006,Shooter,DreamCatcher Interactive,XB,0.03,0.01,0,0,0.04
vgsales_ID_7501,Pajama Sam: Don't Fear The Dark,2008,Adventure,Atari,Wii,0.09,0,0,0.01,0.1
vgsales_ID_7502,Pajama Sam: You are What You Eat From Your Head to Your Feet,2001,Adventure,Infogrames,PS,0.02,0.01,0,0,0.04
vgsales_ID_7503,Palais de Reine,2007,Strategy,Interchannel-Holon,PS2,0,0,0.01,0,0.01
vgsales_ID_7504,Pandemonium 2,1997,Platform,BMG Interactive Entertainment,PS,0.04,0.02,0,0,0.07
vgsales_ID_7505,Pandemonium!,1996,Platform,BMG Interactive Entertainment,PS,0.12,0.08,0,0.01,0.21
vgsales_ID_7506,Pandora's Tower,2011,Role-Playing,Nintendo,Wii,0.13,0.1,0.08,0.03,0.33
vgsales_ID_7507,Panzer Dragoon,1995,Shooter,Sega,SAT,0,0,0.37,0,0.37
vgsales_ID_7508,Panzer Dragoon II Zwei,1995,Shooter,Sega,SAT,0,0,0.31,0,0.31
vgsales_ID_7509,Panzer Dragoon Orta,2002,Shooter,Sega,XB,0.16,0.05,0.04,0.01,0.26
vgsales_ID_7510,Panzer Dragoon Saga,1997,Role-Playing,Sega,SAT,0,0,0.11,0,0.11
vgsales_ID_7511,Panzer General,1995,Strategy,Mindscape,PS,0.14,0.09,0,0.02,0.24
vgsales_ID_7512,Panzer Tactics,2007,Strategy,10TACLE Studios,DS,0.06,0,0,0,0.06
vgsales_ID_7513,Paper Mario,2000,Role-Playing,Nintendo,N64,0.58,0.18,0.59,0.02,1.38
vgsales_ID_7514,Paper Mario: Sticker Star,2012,Role-Playing,Nintendo,3DS,1.12,0.39,0.64,0.12,2.27
vgsales_ID_7515,Paper Mario: The Thousand-Year Door,2004,Role-Playing,Nintendo,GC,1.48,0.25,0.46,0.06,2.25
